PIT R1 4266.0
PIT R1 1592
"CS","CorrRes","ITI","Res01rewCum","Res02rewCum","ResTotal","TASK","Wrong","acc","accuracy","average_response_time","avg_rt","background","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","correctAnswer","correct_instructions_transfer","correct_rating_response","correct_rating_response_1","count_ITI_questions","count_ITI_questions_1","count_ITI_questions_2","count_ITI_questions_3","count_ITI_questions_4","count_define_task","count_define_task_2_1","count_define_task_2_1_1","count_define_task_4_2","count_define_task_5","count_empty","count_end_of_experiment","count_evaluate_answer_1_2","count_evaluate_answer_2","count_experiment","count_final_questions","count_inline_transfer","count_inline_variabili","count_inline_variabili_1","count_inst_questions_1","count_instructions_transfer","count_logger","count_logger_1","count_logger_2","count_logger_3","count_new_form_multiple_choice","count_new_logger_1","count_new_logger_2","count_new_sequence","count_new_sequence_1_1_2","count_new_sequence_1_2","count_new_sequence_4","count_new_sequence_5","count_new_sketchpad","count_new_sketchpad_1","count_open_triggerEEG","count_pav_questions_2","count_question_1_1_2","count_question_1_2","count_random_ITI","count_rating","count_rating_response","count_rating_response_1","count_slot_buttons","count_slot_buttons_left","count_slot_buttons_right","count_slot_cue","count_slot_cue_buttons","count_slot_cue_left","count_slot_cue_right","count_slot_pav","count_strategy","count_transfer__sequence_1","count_transfer_loop__1","count_transfer_loop_complete_1","count_transfer_sequence_complete_1","cursor_roi","cursor_x","cursor_y","datetime","description","disable_garbage_collection","empty_column","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","lastRes_time","live_row","live_row_transfer_loop__1","live_row_transfer_loop_complete_1","logfile","mouse_backend","opensesame_codename","opensesame_version","question","repeat_cycle","resO1","resO1reward","resO2","resO2reward","response","response_end_of_experiment","response_instructions_transfer","response_rating_response","response_rating_response_1","response_time","response_time_end_of_experiment","response_time_instructions_transfer","response_time_rating_response","response_time_rating_response_1","reward","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","time_ITI_questions","time_ITI_questions_1","time_ITI_questions_2","time_ITI_questions_3","time_ITI_questions_4","time_define_task","time_define_task_2_1","time_define_task_2_1_1","time_define_task_4_2","time_define_task_5","time_empty","time_end_of_experiment","time_evaluate_answer_1_2","time_evaluate_answer_2","time_experiment","time_final_questions","time_inline_transfer","time_inline_variabili","time_inline_variabili_1","time_inst_questions_1","time_instructions_transfer","time_logger","time_logger_1","time_logger_2","time_logger_3","time_new_form_multiple_choice","time_new_logger_1","time_new_logger_2","time_new_sequence","time_new_sequence_1_1_2","time_new_sequence_1_2","time_new_sequence_4","time_new_sequence_5","time_new_sketchpad","time_new_sketchpad_1","time_open_triggerEEG","time_pav_questions_2","time_question_1_1_2","time_question_1_2","time_random_ITI","time_rating","time_rating_response","time_rating_response_1","time_slot_buttons","time_slot_buttons_left","time_slot_buttons_right","time_slot_cue","time_slot_cue_buttons","time_slot_cue_left","time_slot_cue_right","time_slot_pav","time_strategy","time_transfer__sequence_1","time_transfer_loop__1","time_transfer_loop_complete_1","time_transfer_sequence_complete_1","title","total_correct","total_response_time","total_responses","trigger","uniform_coordinates","width"
"CS-","0","576","0","0","0","Transfer","0","undefined","undefined","undefined","undefined","white","xpyriment","legacy","legacy","0","uniform","undefined","NA","undefined","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","0","0","NA","NA","0","0","0","0","0","NA","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","NA","NA","NA","0","0","NA","NA","0","0","0","0","0","0","0","0","NA","0","4","0","0","undefined","70","-43","11/23/21 12:31:27","The main experiment item","yes","","4. Transfer.osexp","C:\Users\cncadmin\Desktop\Sara G\new task","no","mono","no","18","no","black","no","yes","768","legacy","61844","0","0","0","C:/Users/cncadmin/Desktop/Sara G/DatiEEG/37al4.csv","xpyriment","Kafkaesque Koffka","3.2.8","NA","0","2","0","0","0","1","NA","1","NA","NA","48871","NA","48871","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","37","odd","NA","NA","NA","NA","NA","NA","NA","NA","NA","52628","50681","NA","NA","NA","1785","NA","52629","1785","NA","NA","1809","62260","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1785","NA","NA","NA","52628","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","52629","NA","52627","50689","50681","50689","pit experiment","0","0","0","44","yes","1024"
PIT R2 693.0
PIT R2 1400
PIT R2 1056
PIT R2 1152
PIT R2 864
PIT R2 960
"CS3","0","927","0","0","0","Transfer","0","undefined","undefined","undefined","undefined","white","xpyriment","legacy","legacy","0","uniform","undefined","NA","undefined","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","0","0","NA","NA","0","0","1","0","0","NA","0","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","NA","NA","NA","1","0","NA","NA","1","1","1","1","1","1","1","1","NA","1","4","0","0","undefined","70","-43","11/23/21 12:31:27","The main experiment item","yes","","4. Transfer.osexp","C:\Users\cncadmin\Desktop\Sara G\new task","no","mono","no","18","no","black","no","yes","768","legacy","74717","1","1","0","C:/Users/cncadmin/Desktop/Sara G/DatiEEG/37al4.csv","xpyriment","Kafkaesque Koffka","3.2.8","NA","0","0","0","6","0","1","NA","1","NA","NA","48871","NA","48871","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","37","odd","NA","NA","NA","NA","NA","NA","NA","NA","NA","64324","50681","NA","NA","NA","1785","NA","65253","1785","NA","NA","1809","75099","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1785","NA","NA","NA","64324","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","64326","NA","64324","50689","50681","50689","pit experiment","0","0","0","33","yes","1024"
PIT R1 526.0
PIT R1 800
PIT R1 504
PIT R1 472
PIT R1 528
PIT R1 424
PIT R1 438
PIT R1 491
PIT R1 458
PIT R1 452
PIT R1 418
PIT R1 412
"CS2","0","655","0","0","0","Transfer","0","undefined","undefined","undefined","undefined","white","xpyriment","legacy","legacy","0","uniform","undefined","NA","undefined","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4","0","0","NA","NA","0","0","2","0","0","NA","0","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","NA","NA","NA","2","0","NA","NA","2","2","2","2","2","2","2","2","NA","2","4","0","0","undefined","70","-43","11/23/21 12:31:27","The main experiment item","yes","","4. Transfer.osexp","C:\Users\cncadmin\Desktop\Sara G\new task","no","mono","no","18","no","black","no","yes","768","legacy","87145","2","2","0","C:/Users/cncadmin/Desktop/Sara G/DatiEEG/37al4.csv","xpyriment","Kafkaesque Koffka","3.2.8","NA","0","12","0","0","0","1","NA","1","NA","NA","48871","NA","48871","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","37","odd","NA","NA","NA","NA","NA","NA","NA","NA","NA","77189","50681","NA","NA","NA","1785","NA","77845","1785","NA","NA","1809","87511","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1785","NA","NA","NA","77189","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","77190","NA","77189","50689","50681","50689","pit experiment","0","0","0","22","yes","1024"
PIT R1 841.0
PIT R1 488
PIT R1 425
PIT R1 434
PIT R1 429
PIT R1 424
PIT R1 428
PIT R1 453
PIT R1 455
PIT R1 496
PIT R1 424
PIT R1 456
PIT R1 456
"CS-","0","970","0","0","0","Transfer","0","undefined","undefined","undefined","undefined","white","xpyriment","legacy","legacy","0","uniform","undefined","NA","undefined","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","5","0","0","NA","NA","0","0","3","0","0","NA","0","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","NA","NA","NA","3","0","NA","NA","3","3","3","3","3","3","3","3","NA","3","4","0","0","undefined","70","-43","11/23/21 12:31:27","The main experiment item","yes","","4. Transfer.osexp","C:\Users\cncadmin\Desktop\Sara G\new task","no","mono","no","18","no","black","no","yes","768","legacy","100220","3","3","0","C:/Users/cncadmin/Desktop/Sara G/DatiEEG/37al4.csv","xpyriment","Kafkaesque Koffka","3.2.8","NA","0","13","0","0","0","1","NA","1","NA","NA","48871","NA","48871","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","37","odd","NA","NA","NA","NA","NA","NA","NA","NA","NA","89670","50681","NA","NA","NA","1785","NA","90642","1785","NA","NA","1809","100617","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1785","NA","NA","NA","89670","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","89672","NA","89670","50689","50681","50689","pit experiment","0","0","0","44","yes","1024"
PIT R2 580.0
PIT R2 468
PIT R2 492
PIT R2 446
PIT R2 429
PIT R2 446
PIT R2 429
PIT R2 441
PIT R2 459
PIT R2 441
PIT R2 443
PIT R2 428
PIT R2 445
"CS3","0","900","0","0","0","Transfer","0","undefined","undefined","undefined","undefined","white","xpyriment","legacy","legacy","0","uniform","undefined","NA","undefined","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","6","0","0","NA","NA","0","0","4","0","0","NA","0","4","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","NA","NA","NA","4","0","NA","NA","4","4","4","4","4","4","4","4","NA","4","4","0","0","undefined","70","-43","11/23/21 12:31:27","The main experiment item","yes","","4. Transfer.osexp","C:\Users\cncadmin\Desktop\Sara G\new task","no","mono","no","18","no","black","no","yes","768","legacy","113035","4","4","0","C:/Users/cncadmin/Desktop/Sara G/DatiEEG/37al4.csv","xpyriment","Kafkaesque Koffka","3.2.8","NA","0","0","0","13","0","1","NA","1","NA","NA","48871","NA","48871","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","37","odd","NA","NA","NA","NA","NA","NA","NA","NA","NA","102808","50681","NA","NA","NA","1785","NA","103710","1785","NA","NA","1809","113407","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1785","NA","NA","NA","102808","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","102810","NA","102808","50689","50681","50689","pit experiment","0","0","0","33","yes","1024"
PIT R1 588.0
PIT R1 479
PIT R1 457
PIT R1 421
PIT R1 651
PIT R1 432
PIT R1 427
PIT R1 450
PIT R1 423
PIT R1 444
PIT R1 431
PIT R1 440
PIT R1 593
"CS1","0","955","0","0","0","Transfer","0","undefined","undefined","undefined","undefined","white","xpyriment","legacy","legacy","0","uniform","undefined","NA","undefined","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","7","0","0","NA","NA","0","0","5","0","0","NA","0","5","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","NA","NA","NA","5","0","NA","NA","5","5","5","5","5","5","5","5","NA","5","4","0","0","undefined","70","-43","11/23/21 12:31:27","The main experiment item","yes","","4. Transfer.osexp","C:\Users\cncadmin\Desktop\Sara G\new task","no","mono","no","18","no","black","no","yes","768","legacy","126108","5","5","0","C:/Users/cncadmin/Desktop/Sara G/DatiEEG/37al4.csv","xpyriment","Kafkaesque Koffka","3.2.8","NA","0","13","0","0","0","1","NA","1","NA","NA","48871","NA","48871","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","37","odd","NA","NA","NA","NA","NA","NA","NA","NA","NA","115544","50681","NA","NA","NA","1785","NA","116501","1785","NA","NA","1809","126487","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1785","NA","NA","NA","115544","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","115546","NA","115544","50689","50681","50689","pit experiment","0","0","0","11","yes","1024"
PIT R2 543.0
PIT R2 454
PIT R2 423
PIT R2 433
PIT R2 450
PIT R2 456
PIT R2 436
PIT R2 425
PIT R2 452
PIT R2 440
PIT R2 424
PIT R2 454
PIT R2 459
"CS2","0","955","0","0","0","Transfer","0","undefined","undefined","undefined","undefined","white","xpyriment","legacy","legacy","0","uniform","undefined","NA","undefined","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","8","0","0","NA","NA","0","0","6","0","0","NA","0","6","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","NA","NA","NA","6","0","NA","NA","6","6","6","6","6","6","6","6","NA","6","4","0","0","undefined","70","-43","11/23/21 12:31:27","The main experiment item","yes","","4. Transfer.osexp","C:\Users\cncadmin\Desktop\Sara G\new task","no","mono","no","18","no","black","no","yes","768","legacy","138878","6","6","0","C:/Users/cncadmin/Desktop/Sara G/DatiEEG/37al4.csv","xpyriment","Kafkaesque Koffka","3.2.8","NA","0","0","0","13","0","1","NA","1","NA","NA","48871","NA","48871","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","37","odd","NA","NA","NA","NA","NA","NA","NA","NA","NA","128674","50681","NA","NA","NA","1785","NA","129630","1785","NA","NA","1809","139269","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1785","NA","NA","NA","128674","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","128675","NA","128674","50689","50681","50689","pit experiment","0","0","0","22","yes","1024"
PIT R1 839.0
PIT R1 451
